155,24,[1, 3, 0, 4, 2]
155,24,[1, 3, 0, 4, 4]
155,24,[1, 3, 1, 0, 1]
155,24,[1, 3, 1, 0, 3]
155,24,[1, 3, 2, 0, 4]
155,24,[1, 4, 1, 3, 0]
155,24,[1, 4, 3, 0, 0]
155,25,[3, 3, 3, 0, 3]
155,26,[1, 1, 3, 3, 1]
155,26,[1, 1, 3, 4, 1]
155,26,[1, 1, 4, 3, 4]
155,26,[1, 2, 3, 4, 1]
155,26,[1, 2, 4, 3, 4]
155,26,[1, 3, 1, 3, 1]
155,26,[1, 3, 1, 3, 3]
155,26,[1, 3, 1, 4, 1]
155,26,[1, 3, 2, 4, 1]
155,26,[1, 3, 3, 1, 1]
155,26,[1, 3, 4, 1, 1]
155,26,[1, 3, 4, 1, 2]
155,26,[1, 3, 4, 1, 4]
155,26,[1, 3, 4, 2, 1]
155,26,[1, 3, 4, 4, 2]
155,26,[1, 3, 4, 4, 4]
155,26,[1, 4, 3, 2, 4]
156,23,[0, 1, 0, 3, 3]
156,23,[1, 0, 3, 3, 0]
156,23,[1, 0, 3, 3, 3]
156,23,[1, 0, 3, 4, 1]
156,23,[1, 0, 4, 4, 3]
156,24,[1, 1, 3, 0, 4]
156,24,[1, 3, 0, 0, 1]
156,24,[1, 3, 0, 0, 4]
156,24,[1, 3, 0, 2, 4]
156,24,[1, 3, 4, 0, 0]
156,24,[1, 4, 2, 3, 0]
156,25,[1, 1, 3, 4, 0]
156,25,[1, 2, 3, 4, 0]
156,25,[1, 3, 2, 4, 0]
156,25,[2, 1, 4, 3, 0]
156,26,[1, 1, 4, 3, 2]
156,26,[1, 2, 4, 3, 2]
156,26,[1, 4, 1, 3, 3]
156,26,[1, 4, 2, 3, 3]
156,26,[1, 4, 3, 2, 2]
156,26,[2, 1, 3, 3, 1]
156,26,[2, 1, 4, 3, 4]
157,23,[1, 0, 3, 1, 3]
157,23,[1, 0, 4, 3, 3]
157,23,[1, 1, 0, 3, 3]
157,23,[1, 4, 2, 0, 3]
157,24,[0, 1, 3, 0, 1]
157,24,[1, 2, 3, 1, 0]
157,24,[1, 3, 1, 0, 2]
157,24,[1, 3, 1, 2, 0]
157,24,[1, 3, 2, 1, 0]
157,24,[1, 3, 2, 3, 0]
157,24,[3, 4, 4, 0, 1]
157,25,[2, 1, 3, 0, 4]
157,26,[1, 1, 3, 1, 4]
157,26,[1, 1, 3, 4, 2]
157,26,[1, 1, 3, 4, 4]
157,26,[1, 2, 3, 1, 4]
157,26,[1, 2, 3, 4, 2]
157,26,[1, 2, 3, 4, 4]
157,26,[1, 3, 1, 1, 4]
157,26,[1, 3, 1, 2, 4]
157,26,[1, 3, 1, 4, 2]
157,26,[1, 3, 1, 4, 4]
157,26,[1, 3, 2, 1, 4]
157,26,[1, 3, 2, 4, 2]
157,26,[1, 3, 2, 4, 4]
157,26,[1, 3, 4, 2, 2]
157,26,[1, 3, 4, 2, 4]
157,26,[2, 1, 3, 3, 3]
157,26,[2, 1, 4, 3, 2]
158,23,[1, 0, 1, 4, 3]
158,23,[1, 0, 2, 3, 2]
158,23,[1, 0, 2, 3, 4]
158,23,[1, 4, 4, 0, 1]
158,24,[1, 1, 3, 1, 0]
158,24,[1, 1, 3, 3, 0]
158,24,[1, 2, 3, 3, 0]
158,24,[1, 3, 1, 0, 0]
158,24,[1, 3, 1, 1, 0]
158,24,[1, 3, 1, 3, 0]
158,24,[1, 3, 3, 0, 0]
158,24,[3, 0, 3, 0, 2]
158,24,[3, 0, 3, 0, 3]
158,24,[3, 0, 3, 0, 4]
158,24,[3, 1, 3, 0, 3]
158,25,[2, 1, 3, 1, 0]
158,25,[2, 1, 3, 3, 0]
158,25,[3, 3, 3, 0, 1]
158,26,[1, 1, 1, 3, 4]
158,26,[1, 1, 1, 4, 3]
158,26,[1, 1, 2, 3, 4]
158,26,[1, 1, 2, 4, 3]
158,26,[1, 1, 3, 2, 4]
158,26,[1, 1, 3, 3, 2]
158,26,[1, 1, 3, 3, 4]
158,26,[1, 1, 4, 1, 3]
158,26,[1, 2, 1, 3, 4]
158,26,[1, 2, 1, 4, 3]
158,26,[1, 2, 2, 3, 4]
158,26,[1, 2, 2, 4, 3]
158,26,[1, 2, 3, 2, 4]
158,26,[1, 2, 3, 3, 2]
158,26,[1, 2, 3, 3, 4]
158,26,[1, 2, 4, 1, 3]
158,26,[1, 3, 1, 3, 2]
158,26,[1, 3, 1, 3, 4]
158,26,[1, 3, 2, 2, 4]
158,26,[1, 3, 2, 3, 2]
158,26,[1, 3, 2, 3, 4]
158,26,[1, 3, 3, 2, 2]
158,26,[1, 3, 3, 2, 4]
158,26,[1, 3, 3, 4, 2]
158,26,[1, 3, 3, 4, 4]
158,26,[1, 4, 1, 1, 3]
158,26,[1, 4, 1, 2, 3]
158,26,[1, 4, 1, 3, 2]
158,26,[1, 4, 1, 3, 4]
158,26,[1, 4, 2, 1, 3]
158,26,[1, 4, 2, 3, 2]
158,26,[1, 4, 2, 3, 4]
158,26,[2, 1, 1, 4, 3]
158,26,[2, 1, 2, 3, 4]
158,26,[2, 1, 2, 4, 3]
158,26,[2, 1, 3, 4, 1]
158,26,[2, 1, 4, 1, 3]
158,26,[2, 2, 1, 4, 3]
159,23,[1, 0, 1, 3, 2]
159,23,[1, 0, 1, 3, 4]
159,23,[1, 0, 3, 0, 1]
159,23,[1, 0, 3, 2, 1]
159,23,[1, 0, 4, 3, 1]
159,23,[1, 1, 4, 0, 3]
159,23,[1, 2, 4, 0, 3]
159,23,[1, 4, 0, 0, 3]
159,23,[1, 4, 0, 1, 3]
159,23,[1, 4, 0, 2, 3]
159,23,[1, 4, 0, 3, 0]
159,23,[1, 4, 0, 3, 1]
159,23,[1, 4, 0, 3, 2]
159,23,[1, 4, 0, 3, 3]
159,23,[1, 4, 0, 3, 4]
159,24,[1, 1, 3, 2, 0]
159,24,[1, 1, 4, 1, 0]
159,24,[1, 2, 3, 0, 2]
159,24,[1, 2, 3, 2, 0]
159,24,[1, 2, 4, 1, 0]
159,24,[1, 3, 0, 2, 0]
159,24,[1, 3, 2, 0, 0]
159,24,[1, 3, 2, 0, 2]
159,24,[1, 3, 2, 2, 0]
159,24,[1, 4, 1, 0, 0]
159,24,[1, 4, 1, 0, 2]
159,24,[1, 4, 1, 0, 4]
159,24,[1, 4, 1, 1, 0]
159,24,[1, 4, 1, 2, 0]
159,24,[1, 4, 1, 4, 0]
159,24,[1, 4, 2, 1, 0]
159,24,[2, 1, 0, 3, 2]
159,24,[2, 1, 0, 3, 4]
159,24,[3, 0, 2, 1, 3]
159,24,[3, 0, 2, 3, 0]
159,24,[3, 0, 2, 3, 1]
159,24,[3, 0, 2, 3, 3]
159,24,[3, 0, 3, 0, 1]
159,24,[3, 0, 3, 1, 0]
159,24,[3, 0, 3, 3, 0]
159,24,[3, 2, 0, 3, 0]
159,24,[3, 3, 0, 3, 1]
159,24,[3, 4, 4, 3, 0]
159,25,[2, 1, 3, 4, 0]
159,26,[1, 1, 4, 2, 3]
159,26,[1, 2, 4, 2, 3]
159,26,[1, 4, 1, 4, 1]
159,26,[1, 4, 1, 4, 2]
159,26,[1, 4, 1, 4, 4]
159,26,[1, 4, 2, 2, 3]
159,26,[1, 4, 4, 4, 3]
159,26,[2, 1, 2, 3, 1]
159,26,[2, 1, 2, 3, 3]
159,26,[2, 1, 3, 1, 4]
159,26,[2, 1, 3, 3, 2]
159,26,[2, 1, 3, 3, 4]
159,26,[2, 1, 4, 2, 3]
160,23,[0, 1, 0, 3, 1]
160,23,[0, 1, 0, 3, 2]
160,23,[0, 1, 0, 3, 4]
160,23,[1, 0, 2, 3, 1]
160,23,[1, 0, 3, 2, 0]
160,23,[1, 0, 3, 2, 2]
160,23,[1, 0, 3, 2, 4]
160,23,[1, 0, 3, 4, 0]
160,23,[1, 0, 3, 4, 2]
160,23,[1, 0, 3, 4, 4]
160,23,[1, 0, 4, 0, 3]
160,23,[1, 2, 0, 3, 1]
160,23,[1, 2, 0, 3, 2]
160,23,[1, 2, 0, 3, 4]
160,24,[0, 1, 3, 1, 0]
160,24,[1, 1, 3, 0, 2]
160,24,[1, 3, 0, 0, 2]
160,24,[1, 3, 0, 2, 2]
160,24,[1, 4, 4, 1, 0]
160,24,[2, 1, 0, 3, 1]
160,24,[2, 3, 0, 3, 0]
160,24,[3, 0, 1, 0, 2]
160,24,[3, 0, 1, 0, 4]
160,24,[3, 0, 1, 2, 0]
160,24,[3, 0, 1, 4, 0]
160,24,[3, 0, 2, 1, 0]
160,24,[3, 0, 3, 2, 0]
160,24,[3, 0, 3, 4, 0]
160,24,[3, 1, 3, 0, 1]
160,24,[3, 2, 0, 1, 0]
160,24,[3, 2, 0, 3, 1]
160,24,[3, 2, 0, 3, 3]
160,24,[3, 2, 3, 0, 1]
160,24,[3, 3, 0, 1, 2]
160,24,[3, 3, 0, 1, 3]
160,24,[3, 3, 0, 1, 4]
160,24,[3, 3, 0, 2, 1]
160,24,[3, 3, 2, 0, 1]
160,24,[3, 4, 3, 0, 3]
160,25,[0, 3, 0, 0, 3]
160,25,[2, 1, 3, 0, 2]
160,25,[2, 1, 4, 1, 0]
160,25,[2, 3, 0, 2, 3]
160,26,[1, 4, 4, 4, 1]
160,26,[2, 1, 2, 3, 2]
160,26,[2, 1, 3, 4, 2]
160,26,[2, 1, 3, 4, 4]
160,26,[3, 4, 4, 3, 1]
161,23,[0, 1, 2, 0, 3]
161,23,[0, 2, 1, 0, 3]
161,23,[1, 0, 1, 3, 1]
161,23,[1, 0, 3, 0, 2]
161,23,[1, 0, 3, 0, 4]
161,23,[1, 0, 3, 1, 2]
161,23,[1, 0, 3, 1, 4]
161,23,[1, 1, 0, 3, 2]
161,23,[1, 1, 0, 3, 4]
161,23,[1, 4, 0, 1, 1]
161,23,[1, 4, 0, 4, 3]
161,23,[1, 4, 2, 0, 1]
161,23,[2, 0, 1, 0, 3]
161,24,[2, 1, 0, 2, 3]
161,24,[2, 1, 4, 0, 3]
161,24,[2, 3, 0, 1, 0]
161,24,[3, 0, 0, 0, 1]
161,24,[3, 0, 1, 0, 0]
161,24,[3, 0, 1, 0, 1]
161,24,[3, 0, 1, 0, 3]
161,24,[3, 0, 1, 1, 0]
161,24,[3, 0, 1, 3, 0]
161,24,[3, 0, 1, 3, 3]
161,24,[3, 0, 3, 0, 0]
161,24,[3, 0, 3, 3, 3]
161,24,[3, 2, 0, 1, 3]
161,24,[3, 2, 0, 2, 3]
161,24,[3, 2, 0, 3, 2]
161,24,[3, 2, 0, 3, 4]
161,24,[3, 2, 2, 0, 3]
161,24,[3, 2, 3, 0, 3]
161,24,[3, 3, 0, 1, 0]
161,24,[3, 3, 0, 1, 1]
161,24,[3, 3, 0, 2, 3]
161,24,[3, 3, 0, 3, 3]
161,24,[3, 3, 0, 4, 3]
161,24,[3, 3, 1, 0, 1]
161,24,[3, 3, 2, 0, 3]
161,24,[3, 4, 3, 0, 1]
161,24,[3, 4, 4, 0, 3]
161,24,[4, 4, 1, 0, 3]
161,25,[0, 1, 2, 3, 1]
161,25,[0, 1, 3, 1, 2]
161,25,[0, 1, 3, 1, 4]
161,25,[0, 1, 3, 2, 1]
161,25,[0, 1, 3, 4, 1]
161,25,[0, 2, 1, 3, 1]
161,25,[0, 3, 2, 0, 1]
161,25,[2, 1, 3, 2, 0]
161,25,[2, 3, 0, 2, 1]
161,25,[2, 3, 0, 3, 1]
161,25,[2, 3, 0, 3, 2]
161,25,[2, 3, 0, 3, 3]
161,25,[2, 3, 0, 3, 4]
161,25,[2, 3, 3, 0, 1]
161,26,[1, 1, 1, 4, 1]
161,26,[1, 1, 2, 3, 1]
161,26,[1, 1, 2, 3, 3]
161,26,[1, 1, 2, 4, 1]
161,26,[1, 1, 3, 1, 2]
161,26,[1, 1, 3, 2, 1]
161,26,[1, 1, 3, 2, 3]
161,26,[1, 1, 4, 1, 1]
161,26,[1, 1, 4, 1, 2]
161,26,[1, 1, 4, 1, 4]
161,26,[1, 1, 4, 2, 1]
161,26,[1, 2, 1, 3, 1]
161,26,[1, 2, 1, 3, 3]
161,26,[1, 2, 1, 4, 1]
161,26,[1, 2, 2, 3, 1]
161,26,[1, 2, 2, 3, 3]
161,26,[1, 2, 2, 4, 1]
161,26,[1, 2, 3, 1, 1]
161,26,[1, 2, 3, 1, 2]
161,26,[1, 2, 3, 1, 3]
161,26,[1, 2, 3, 2, 1]
161,26,[1, 2, 3, 2, 3]
161,26,[1, 2, 4, 1, 1]
161,26,[1, 2, 4, 1, 2]
161,26,[1, 2, 4, 1, 4]
161,26,[1, 2, 4, 2, 1]
161,26,[1, 3, 1, 1, 2]
161,26,[1, 3, 1, 2, 1]
161,26,[1, 3, 1, 2, 2]
161,26,[1, 3, 1, 2, 3]
161,26,[1, 3, 2, 1, 1]
161,26,[1, 3, 2, 1, 2]
161,26,[1, 3, 2, 1, 3]
161,26,[1, 3, 2, 2, 1]
161,26,[1, 3, 2, 2, 3]
161,26,[1, 4, 1, 1, 1]
161,26,[1, 4, 1, 1, 2]
161,26,[1, 4, 1, 1, 4]
161,26,[1, 4, 1, 2, 1]
161,26,[1, 4, 1, 2, 2]
161,26,[1, 4, 1, 2, 4]
161,26,[1, 4, 2, 1, 1]
161,26,[1, 4, 2, 1, 2]
161,26,[1, 4, 2, 1, 4]
161,26,[1, 4, 2, 2, 1]
161,26,[2, 1, 1, 3, 1]
161,26,[2, 1, 1, 3, 3]
161,26,[2, 1, 1, 3, 4]
161,26,[2, 1, 1, 4, 1]
161,26,[2, 1, 2, 4, 1]
161,26,[2, 1, 3, 1, 1]
161,26,[2, 1, 3, 1, 2]
161,26,[2, 1, 3, 1, 3]
161,26,[2, 1, 3, 2, 1]
161,26,[2, 1, 3, 2, 3]
161,26,[2, 1, 3, 2, 4]
161,26,[2, 1, 4, 1, 1]
161,26,[2, 1, 4, 1, 2]
161,26,[2, 1, 4, 1, 4]
161,26,[2, 1, 4, 2, 1]
161,26,[2, 2, 1, 3, 1]
161,26,[2, 2, 1, 3, 3]
161,26,[2, 2, 1, 3, 4]
161,26,[2, 2, 1, 4, 1]
162,23,[1, 0, 1, 2, 3]
162,23,[1, 0, 2, 1, 3]
162,23,[1, 0, 2, 2, 3]
162,23,[1, 0, 2, 3, 0]
162,23,[1, 0, 3, 1, 0]
162,23,[1, 1, 0, 2, 3]
162,24,[0, 1, 3, 3, 0]
162,24,[3, 0, 1, 2, 3]
162,24,[3, 0, 1, 4, 1]
162,24,[3, 0, 1, 4, 2]
162,24,[3, 0, 1, 4, 3]
162,24,[3, 0, 1, 4, 4]
162,24,[3, 0, 2, 2, 3]
162,24,[3, 0, 2, 3, 2]
162,24,[3, 0, 2, 3, 4]
162,24,[3, 0, 3, 1, 2]
162,24,[3, 0, 3, 1, 4]
162,24,[3, 0, 3, 2, 1]
162,24,[3, 0, 3, 2, 3]
162,24,[3, 0, 3, 3, 2]
162,24,[3, 0, 3, 3, 4]
162,24,[3, 0, 3, 4, 1]
162,24,[3, 0, 3, 4, 2]
162,24,[3, 0, 3, 4, 3]
162,24,[3, 0, 3, 4, 4]
162,24,[3, 1, 0, 2, 3]
162,24,[3, 1, 2, 0, 3]
162,24,[3, 2, 0, 1, 1]
162,24,[3, 2, 0, 1, 2]
162,24,[3, 2, 0, 1, 4]
162,24,[3, 2, 0, 2, 1]
162,24,[3, 2, 1, 0, 3]
162,24,[3, 2, 2, 0, 1]
162,24,[3, 3, 0, 3, 2]
162,24,[3, 3, 0, 3, 4]
162,24,[3, 3, 0, 4, 1]
162,25,[0, 1, 1, 3, 1]
162,25,[0, 1, 3, 1, 1]
162,25,[0, 1, 3, 1, 3]
162,25,[0, 1, 3, 4, 3]
162,25,[2, 0, 3, 0, 1]
162,25,[2, 2, 3, 0, 3]
162,25,[2, 3, 0, 1, 2]
162,25,[2, 3, 0, 1, 3]
162,25,[2, 3, 0, 1, 4]
162,25,[2, 3, 2, 0, 3]
162,25,[2, 3, 3, 0, 3]
162,26,[1, 1, 1, 3, 1]
162,26,[1, 1, 1, 3, 2]
162,26,[1, 1, 1, 3, 3]
162,26,[1, 1, 2, 3, 2]
162,26,[1, 1, 3, 1, 1]
162,26,[1, 1, 3, 1, 3]
162,26,[1, 1, 3, 2, 2]
162,26,[1, 1, 4, 4, 1]
162,26,[1, 2, 1, 3, 2]
162,26,[1, 2, 2, 3, 2]
162,26,[1, 2, 3, 2, 2]
162,26,[1, 2, 4, 4, 1]
162,26,[1, 3, 1, 1, 1]
162,26,[1, 3, 1, 1, 3]
162,26,[1, 3, 2, 2, 2]
162,26,[1, 4, 2, 4, 1]
162,26,[1, 4, 4, 1, 1]
162,26,[1, 4, 4, 1, 2]
162,26,[1, 4, 4, 1, 4]
162,26,[1, 4, 4, 2, 1]
162,26,[2, 1, 4, 4, 1]
162,26,[3, 4, 4, 3, 3]
163,23,[0, 1, 0, 2, 3]
163,23,[1, 0, 1, 4, 1]
163,23,[1, 0, 3, 1, 1]
163,23,[1, 0, 4, 3, 2]
163,23,[1, 0, 4, 3, 4]
163,23,[1, 0, 4, 4, 1]
163,23,[1, 1, 0, 3, 1]
163,23,[1, 1, 2, 0, 3]
163,23,[1, 1, 4, 0, 1]
163,23,[1, 2, 0, 1, 3]
163,23,[1, 2, 0, 2, 3]
163,23,[1, 2, 0, 3, 0]
163,23,[1, 2, 1, 0, 3]
163,23,[1, 2, 2, 0, 3]
163,23,[1, 2, 4, 0, 1]
163,23,[1, 4, 0, 0, 1]
163,23,[1, 4, 0, 1, 0]
163,23,[1, 4, 0, 1, 2]
163,23,[1, 4, 0, 1, 4]
163,23,[1, 4, 0, 2, 1]
163,23,[2, 1, 0, 3, 0]
163,24,[2, 1, 0, 1, 3]
163,24,[2, 1, 1, 0, 3]
163,24,[2, 2, 1, 0, 3]
163,24,[3, 0, 1, 1, 2]
163,24,[3, 0, 1, 1, 4]
163,24,[3, 0, 1, 2, 1]
163,24,[3, 0, 1, 2, 2]
163,24,[3, 0, 1, 2, 4]
163,24,[3, 0, 1, 3, 1]
163,24,[3, 0, 1, 3, 2]
163,24,[3, 0, 1, 3, 4]
163,24,[3, 0, 2, 1, 1]
163,24,[3, 0, 2, 1, 2]
163,24,[3, 0, 2, 1, 4]
163,24,[3, 0, 2, 2, 1]
163,24,[3, 0, 3, 1, 1]
163,24,[3, 0, 3, 1, 3]
163,24,[3, 0, 3, 2, 2]
163,24,[3, 0, 3, 2, 4]
163,24,[3, 0, 3, 3, 1]
163,24,[3, 1, 0, 1, 2]
163,24,[3, 1, 0, 1, 4]
163,24,[3, 1, 0, 2, 1]
163,24,[3, 1, 0, 3, 1]
163,24,[3, 1, 0, 3, 2]
163,24,[3, 1, 0, 3, 3]
163,24,[3, 1, 0, 3, 4]
163,24,[3, 1, 2, 0, 1]
163,24,[3, 1, 4, 3, 0]
163,24,[3, 2, 1, 0, 1]
163,24,[3, 3, 0, 0, 3]
163,24,[3, 3, 0, 3, 0]
163,24,[3, 3, 1, 0, 3]
163,24,[3, 4, 1, 3, 0]
163,24,[3, 4, 2, 3, 0]
163,24,[3, 4, 3, 3, 0]
163,24,[4, 4, 1, 0, 1]
163,25,[0, 1, 2, 3, 3]
163,25,[0, 1, 3, 2, 3]
163,25,[0, 1, 3, 3, 2]
163,25,[0, 1, 3, 3, 3]
163,25,[0, 1, 3, 3, 4]
163,25,[0, 1, 4, 3, 1]
163,25,[0, 2, 1, 3, 3]
163,25,[0, 3, 0, 0, 1]
163,25,[2, 2, 3, 0, 1]
163,25,[2, 3, 0, 1, 1]
163,25,[2, 3, 1, 0, 3]
163,25,[2, 3, 2, 0, 1]
163,26,[2, 0, 1, 3, 1]
163,26,[2, 1, 1, 3, 2]
163,26,[2, 1, 3, 2, 2]
163,26,[2, 2, 1, 3, 2]
163,26,[4, 4, 1, 3, 3]
164,23,[1, 0, 1, 1, 3]
164,23,[1, 0, 1, 3, 0]
164,23,[1, 0, 1, 4, 4]
164,23,[1, 1, 0, 1, 3]
164,23,[1, 4, 4, 0, 2]
164,23,[1, 4, 4, 0, 4]
164,24,[2, 1, 2, 0, 3]
164,24,[3, 0, 0, 0, 3]
164,24,[3, 0, 0, 1, 0]
164,24,[3, 0, 1, 1, 1]
164,24,[3, 0, 1, 1, 3]
164,24,[3, 0, 4, 1, 0]
164,24,[3, 0, 4, 3, 0]
164,24,[3, 1, 0, 1, 0]
164,24,[3, 1, 0, 1, 1]
164,24,[3, 1, 0, 1, 3]
164,24,[3, 1, 0, 3, 0]
164,24,[3, 1, 1, 0, 1]
164,24,[3, 1, 1, 0, 3]
164,24,[3, 2, 4, 3, 0]
164,24,[3, 3, 4, 0, 3]
164,24,[3, 4, 3, 0, 0]
164,24,[3, 4, 3, 0, 2]
164,24,[3, 4, 3, 0, 4]
164,24,[3, 4, 3, 1, 0]
164,24,[3, 4, 3, 2, 0]
164,24,[3, 4, 3, 4, 0]
164,25,[0, 1, 1, 3, 3]
164,25,[0, 1, 3, 3, 1]
164,25,[2, 3, 1, 0, 1]
164,25,[3, 3, 3, 0, 2]
164,25,[3, 3, 3, 0, 4]
164,26,[3, 4, 4, 3, 2]
164,26,[3, 4, 4, 3, 4]
164,26,[4, 4, 1, 3, 4]
165,23,[0, 1, 0, 1, 3]
165,23,[0, 1, 0, 3, 0]
165,23,[0, 1, 1, 0, 3]
165,23,[1, 0, 1, 1, 4]
165,23,[1, 0, 1, 2, 4]
165,23,[1, 0, 1, 4, 0]
165,23,[1, 0, 1, 4, 2]
165,23,[1, 0, 2, 1, 4]
165,23,[1, 0, 4, 0, 1]
165,23,[1, 0, 4, 3, 0]
165,23,[1, 1, 0, 1, 4]
165,23,[1, 2, 0, 1, 4]
165,23,[1, 4, 0, 4, 1]
165,24,[0, 0, 1, 0, 3]
165,24,[0, 1, 3, 0, 2]
165,24,[0, 1, 3, 0, 4]
165,24,[0, 1, 3, 2, 0]
165,24,[0, 1, 3, 4, 0]
165,24,[1, 1, 2, 3, 0]
165,24,[1, 2, 1, 3, 0]
165,24,[1, 2, 2, 3, 0]
165,24,[1, 2, 3, 0, 0]
165,24,[2, 1, 0, 1, 4]
165,24,[2, 1, 0, 2, 1]
165,24,[2, 1, 0, 4, 3]
165,24,[2, 1, 4, 0, 1]
165,24,[3, 1, 0, 4, 1]
165,24,[3, 1, 0, 4, 3]
165,24,[3, 3, 4, 0, 1]
165,24,[3, 3, 4, 1, 0]
165,24,[3, 3, 4, 2, 0]
165,24,[3, 3, 4, 3, 0]
165,24,[3, 3, 4, 4, 0]
165,24,[3, 4, 0, 3, 0]
165,24,[3, 4, 1, 0, 3]
